,ID,SMILES,Group,Source,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
685,686,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.5454545454545454,0.9545454545454546
686,687,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.4090909090909091,0.9545454545454546
687,688,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
688,689,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,Peptide,CycPeptMPDB,22,5,2,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N1,0.6818181818181818,0.9545454545454546
689,690,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
690,691,CC(C)C[C@@H]1NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.5454545454545454,0.9545454545454546
691,692,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N(C)CC(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
692,693,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,34,8,3,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(CCc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.7058823529411765,0.9705882352941176
693,694,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,34,8,3,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.7058823529411765,0.9705882352941176
694,695,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](C)N(C)C1=O,Peptide,CycPeptMPDB,34,7,4,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(CCc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.6176470588235294,0.9705882352941176
695,696,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CCCc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](C)N(C)C1=O,Peptide,CycPeptMPDB,34,7,4,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.6176470588235294,0.9705882352941176
696,697,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C1=O,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(CCc2ccccc2)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
697,698,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CCCc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C1=O,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
698,699,CC(C)C[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CCc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(CCc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
699,700,CC(C)C[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CCCc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
700,701,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CCc2ccccc2)NC(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,34,6,5,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(CCc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.5294117647058824,0.9705882352941176
701,702,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CCCc2ccccc2)NC(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,34,6,5,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.5294117647058824,0.9705882352941176
702,703,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,Peptide,CycPeptMPDB,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N1,0.4090909090909091,0.9545454545454546
703,704,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
704,705,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
705,706,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
706,707,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)CN(C)C(=O)[C@@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
707,708,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.5454545454545454,0.9545454545454546
708,709,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,Peptide,CycPeptMPDB,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N1,0.4090909090909091,0.9545454545454546
709,710,CC(C)C[C@@H]1NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C1=O,Peptide,CycPeptMPDB,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.4090909090909091,0.9545454545454546
710,711,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,Peptide,CycPeptMPDB,23,4,3,7,C1CNCCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.5217391304347826,0.9130434782608695
711,712,CC(C)C[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,23,4,3,7,C1CNCCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5217391304347826,0.9130434782608695
712,713,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C(C)C)C(=O)N1C,Peptide,CycPeptMPDB,22,5,2,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.6818181818181818,0.9545454545454546
713,714,CC(C)C[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N1C,Peptide,CycPeptMPDB,22,5,2,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N1,0.6818181818181818,0.9545454545454546
714,715,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,Peptide,CycPeptMPDB,23,4,3,7,C1CNCCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N1,0.5217391304347826,0.9130434782608695
715,716,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,Peptide,CycPeptMPDB,22,4,3,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N1,0.5454545454545454,0.9545454545454546
716,717,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)C[C@H](C)NC(=O)CNC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C1=O,Peptide,CycPeptMPDB,37,7,5,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NCC(=O)N1,0.5675675675675675,0.972972972972973
717,718,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CNC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)C[C@H](C)NC1=O,Peptide,CycPeptMPDB,37,6,6,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.4864864864864865,0.972972972972973
718,719,CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@@H](C)CC(=O)N(C)[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,37,8,4,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NCC(=O)N1,0.6486486486486487,0.972972972972973
719,720,CC[C@H](C)[C@H]1C(=O)NCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,7,5,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.5675675675675675,0.972972972972973
720,721,CC[C@H](C)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)CC(=O)N(C)CCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,38,6,6,12,C1CNCCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.47368421052631576,0.9473684210526315
721,722,CC[C@H](C)[C@H]1C(=O)NCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,7,5,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N1,0.5675675675675675,0.972972972972973
