ID,Standardise_SMILES,MW,HBA,HBD,cLogP,TPSA,MRS,AR,KI
MC-0348,CC(C)CC1COc2ccccc2CCCCCC2(CCN(C(=O)CN3CCCCC3)CC2)C(=O)N1,497.724,4,1,4.808,61.88,13,0.231,9.691
MC-0376,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)Nc3ccc(C)nc3)ccc21,450.627,4,1,5.417,65.54,12,0,9.007
MC-0377,Cc1ccc(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)cc1,523.674,7,2,2.883,103.2,13,0,9.881
MC-0378,O=C(c1ccc2c(c1)Cc1cccc(c1)CN(C1CCOCC1)CCOCCO2)N1CCN(Cc2ccc(F)cc2)CC1,587.736,6,0,4.765,54.48,14,0,9.999
MC-0380,CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCCC3)CCO2)C1=O,457.615,5,0,2.724,62.32,12,0.251,8.253
MC-0381,CN1CCC(CNC(=O)CN2CCCCCCOc3ccccc3Oc3ncccc3C2)CC1,466.626,6,1,4.087,66.93,14,0,9.159
MC-0382,CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C3CCCC3)CCO2)C1=O,471.642,5,0,3.112,62.32,12,0.251,8.48
MC-0397,Cc1nc(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)cs1,530.691,9,2,2.339,116.09,13,0,9.638
MC-0403,CN1CCCCCOc2ccc(C(=O)NCCN3CCCC3=O)cc2Cc2cccc(c2)C1,449.595,4,1,3.624,61.88,14,0,7.997
MC-0404,CC1NC(=O)CC(C(=O)NCCN2CCCCC2)NC(=O)c2ccccc2OCC2CCCN2C1=O,499.612,6,3,0.665,120.08,14,0.644,8.794
MC-0410,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cncnc3)CC2)C1,450.627,5,0,4.607,58.56,12,0,8.32
MC-0420,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CC(C)OC(C)C3)ccc21,471.686,4,0,5.101,53.09,12,0,9.956
MC-0422,COc1cccc(NC(=O)c2ccc3c(c2)CN(C(C)C)CCCCCCCN3C(C)=O)c1,451.611,4,1,5.475,61.88,12,0,8.892
MC-0427,CN(Cc1ccccc1)C(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C1CCOCC1)CCOCCO2,514.666,5,0,4.94,51.24,14,0,9.073
MC-0431,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CC(O)C3)ccc21,429.605,4,1,3.668,64.09,12,0,8.496
MC-0439,O=C(Cc1ccc(F)cc1)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,527.637,7,2,2.713,103.2,13,0,9.821
MC-0440,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(C(C)C)CC3)ccc21,470.702,4,0,4.628,47.1,12,0,9.956
MC-0442,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cnc3ccccc3c1)CC2,494.68,5,2,4.053,83.56,13,0.462,8.962
MC-0443,Cc1noc(C)c1-c1ccc2c(c1)CNCCCCCCCN2C(=O)COc1ccccc1,447.579,5,1,5.424,67.6,12,0,7.785
MC-0446,CN1CCCc2cc(CNC(=O)CN3CCC4(CCCCc5ccccc5OCCCNC4=O)CC3)ccc21,532.729,5,2,4.079,73.91,13,0.231,9.071
MC-0458,CC(C)C1COc2ccccc2C(=O)NC/C=C/CC2(CCN(CC(=O)NC3CCCCC3)CC2)C(=O)N1,524.706,5,3,3.427,99.77,14,0.429,9.83
MC-0462,CCC(=O)N1CCCN(C(C)C)CCCN(C(=O)c2ccc(N(C)C)cc2)Cc2cc(F)c(F)cc21,500.634,4,0,4.92,47.1,12,0,9.426
MC-0472,CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)C2CCN(C(C)C)CC2)CC(=O)N1,535.129,5,2,3.722,90.98,15,0.401,11.067
MC-0490,CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCCN)CCO2)C1=O,417.55,5,1,1.977,85.1,12,0.251,8.102
MC-0499,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCC(Cc4ccccc4)CC3)ccc21,545.768,4,0,6.08,53.09,12,0,10.28
MC-0503,CN(C)CCNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,409.574,4,1,3.563,44.81,14,0,8.286
MC-0509,CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,499.612,6,3,0.664,120.08,14,0.644,8.451
MC-0510,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,483.697,4,1,4.98,64.09,12,0,8.874
MC-0513,COc1cccc(OCC(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c1,478.586,8,2,1.454,108.77,13,0,9.553
MC-0514,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cncnc3C)CC2)C1,464.654,5,0,4.915,58.56,12,0,8.543
MC-0521,CC1CCN(CCC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)CC1,521.102,5,2,3.334,90.98,15,0.401,10.863
MC-0522,CCC(=O)N1CCCN(C)CCCN(C(=O)c2cc(CC(C)C)no2)Cc2cc(F)c(F)cc21,476.568,5,0,4.262,69.89,12,0,8.768
MC-0526,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N(C)CCO)ccc21,403.567,4,1,3.278,64.09,12,0,9.113
MC-0532,CN(CCO)C(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C1CCOCC1)CCOCCO2,468.594,6,1,2.732,71.47,14,0,8.932
MC-0533,CCCc1cc(C(=O)N2CCCN(C)CCCN(C(=O)CC)c3cc(F)c(F)cc3C2)no1,462.541,5,0,4.016,69.89,12,0,8.545
MC-0539,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(O)CC3)ccc21,457.659,4,1,4.449,64.09,12,0,9.747
MC-0541,CN1CCCC(CNC(=O)CN2CCCCCCOc3ccccc3Oc3ncccc3C2)C1,466.626,6,1,4.087,66.93,14,0,9.159
MC-0548,CCN1CCN(CC(=O)N2CCOC3(CCCCc4ccccc4OCCN(CC)C3=O)C2)CC1,486.657,6,0,1.875,65.56,12,0.251,9.028
MC-0549,O=C(Cc1ccc2c(c1)OCO2)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,553.656,9,2,2.303,121.66,13,0,9.184
MC-0550,O=C(Cc1ccc(F)cc1)N1CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)OCC(O)C(O)CC1,526.649,6,2,3.318,90.31,13,0,9.881
MC-0551,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cc3ccccc3n1C)CC2,496.696,5,2,3.997,75.6,13,0.462,8.728
MC-0554,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC3CCOCC3)ccc21,443.632,4,1,4.37,61.88,12,0,9.543
MC-0562,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCCC3Cc3ccccc3)ccc21,503.731,3,0,6.451,43.86,12,0,9.788
MC-0564,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1ccc(F)c(F)c1)CC2,479.612,4,2,3.783,70.67,13,0.462,9.421
MC-0566,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1ccccc1Cl)CC2,478.077,4,2,4.158,70.67,13,0.462,9.593
MC-0570,Cc1ccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)cc1,457.659,4,2,3.813,70.67,13,0.462,9.329
MC-0578,O=C(CN1CCc2ccccc2C1)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,564.727,8,2,2.39,106.44,13,0,10.03
MC-0579,CCOc1ccc(CC(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)cc1,476.614,7,2,2.007,99.54,13,0,9.735
MC-0581,CN1CCCCCOc2ccc(C(=O)NCCCO)cc2Cc2cccc(c2)C1,396.531,4,2,3.384,61.8,14,0,8.08
MC-0588,O=C(Cc1c(F)cccc1Cl)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,562.082,7,2,3.367,103.2,13,0,10.292
MC-0593,Cc1nc(C)n(CC(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)n1,527.666,9,2,1.845,121.02,13,0,9.511
MC-0594,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCOCC3)ccc21,443.632,4,0,4.324,53.09,12,0,9.543
MC-0598,CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCCCC3)CCO2)C1=O,471.642,5,0,3.114,62.32,12,0.251,8.838
MC-0611,O=C(CCN1CCCC1)N1CCCCC2(CO)CCN(CC2)C(=O)c2ccccc2OCC1,457.615,5,1,2.779,73.32,15,0.2,8.253
MC-0619,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N(C)Cc3ccccc3)ccc21,491.676,4,0,5.257,53.09,12,0,9.535
MC-0623,CCC(=O)N1CCCN(C(C)C)CCCN(C(=O)c2cccc(OC)n2)Cc2cc(F)c(F)cc21,488.579,5,0,4.258,65.98,12,0,9.143
MC-0626,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1ccc(F)cc1)CC2,461.622,4,2,3.644,70.67,13,0.462,9.266
MC-0631,CC(C)CN1CCOc2ccccc2CCCCC2(CCN(C(=O)Cn3cncn3)CC2)C1,453.631,6,0,3.65,63.49,12,0,8.015
MC-0632,CN1CCCCN(C(=O)CCCCN)CCOc2ccc(Cl)cc2C1=O,381.904,4,1,2.542,75.87,12,0.251,8.193
MC-0636,COc1ccccc1OCC(=O)N1CCCCC2(CCN(C)CC2)C(=O)OCC(O)C(O)CC1,478.586,8,2,1.454,108.77,13,0,9.553
MC-0640,O=C(Cc1c[nH]c2ccccc12)N1CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)OCC(O)C(O)CC1,547.696,6,3,3.66,106.1,13,0,9.192
MC-0642,Cc1cccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)c1,457.659,4,2,3.813,70.67,13,0.462,9.329
MC-0649,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cccc(F)c1F)CC2,479.612,4,2,3.783,70.67,13,0.462,9.421
MC-0657,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1ccccc1C(F)(F)F)CC2,511.629,4,2,4.524,70.67,13,0.462,9.803
MC-0659,CN1CCCCCOc2ccc(C(=O)NCC(C)(C)c3cccc(F)c3)cc2Cc2cccc(c2)C1,488.647,3,1,6.119,41.57,14,0,8.419
MC-0660,CC(C)Oc1cccc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)c2ccncc2)c1,457.618,4,1,6.236,54.46,12,0,8.314
MC-0662,CCCn1ccc(C(=O)N2CCCN(C)CCCN(C(=O)CC)c3cc(F)c(F)cc3C2)n1,461.557,5,0,3.682,61.68,12,0,8.545
MC-0672,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCN(C)CC3)ccc21,470.702,4,0,4.629,47.1,12,0,10.393
MC-0674,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cccc(F)c1)CC2,461.622,4,2,3.644,70.67,13,0.462,9.266
MC-0675,CN1CCCCCOc2ccc(C(=O)NCCC(N)=O)cc2Cc2cccc(c2)C1,409.53,4,2,2.877,84.66,14,0,7.851
MC-0678,O=C(Cn1cncn1)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,500.6,10,2,0.623,133.91,13,0,9.001
MC-0683,O=C(Cc1ccccc1Cl)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,544.092,7,2,3.228,103.2,13,0,10.13
MC-0688,CC(C)CC(=O)N1CCN(C(=O)c2ccc(CN)cc2)CCCCOCC(O)C(O)C(O)C1,465.591,7,4,0.355,136.56,14,0,11.225
MC-0689,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cn(C)nn3)CC2)C1,453.631,6,0,3.945,63.49,12,0,8.015
MC-0690,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,500.684,6,1,2.735,76.56,12,0,10.155
MC-0691,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cccnc1)CC2,444.62,5,2,2.9,83.56,13,0.462,9.051
MC-0693,CC(C)CC1COc2ccccc2CCCCC2(CCN(CCC(C)(C)C)CC2)C(=O)N1,442.688,3,1,5.841,41.57,12,0.251,8.659
MC-0694,CN1CCCC(CNC(=O)CN2CCCC(C)(C)COc3ccccc3Oc3ncccc3C2)C1,480.653,6,1,4.333,66.93,13,0,8.628
MC-0697,Cc1ccccc1CC(=O)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,523.674,7,2,2.883,103.2,13,0,9.881
MC-0709,CC(C)CC1COc2ccccc2CCCCC2(CCN(CC(C)C)CC2)C(=O)N1,414.634,3,1,5.061,41.57,12,0.251,8.213
MC-0719,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCCC3CN3CCCC3)ccc21,496.74,4,0,5.305,47.1,12,0,9.831
MC-0721,CN1CCC(CC(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)CC1,529.722,7,2,2.668,93.55,13,0,10.587
MC-0722,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCN(Cc4ccc(F)cc4)CC3)ccc21,564.746,5,0,5.082,56.33,12,0,10.411
MC-0726,CC(C)CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C1CCC1)CCCCCO2,434.624,3,1,5.58,41.57,14,0,7.855
MC-0727,COC1CN(C(C)=O)CCCN(CC(=O)N2CCN(c3ccccc3F)CC2)CCCCOCC(O)C1O,538.661,8,2,0.562,106.02,15,0,12.192
MC-0731,O=C(Cc1ccccc1F)N1CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)OCC(O)C(O)CC1,526.649,6,2,3.318,90.31,13,0,9.881
MC-0733,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC3CC3)ccc21,399.579,3,1,4.354,52.65,12,0,7.705
MC-0734,CN1CCCCCOc2ccc(C(=O)NCCC3CCCN(C)C3)cc2Cc2cccc(c2)C1,463.666,4,1,4.734,44.81,14,0,9.001
MC-0744,CC(C)CC1COc2ccccc2CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)N1,448.651,3,1,5.605,41.57,12,0.251,8.081
MC-0751,CS(=O)(=O)N1CCC(CC(=O)N2CCCCC3(CO)CCN(CC3)Cc3ccccc3OCC2)CC1,521.724,6,1,2.714,90.39,15,0,9.303
MC-0752,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)C1,516.648,3,0,6.835,32.78,12,0,9.166
MC-0755,COCC(=O)N1CCCCCCCNCc2cc(-c3cnc(OC)nc3)ccc21,398.507,6,1,3.185,76.58,12,0,7.953
MC-0759,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)C3CCOCC3)CC2)C1,456.671,4,0,4.929,42.01,12,0,9.078
MC-0765,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CN1CCN(C)CC1)C2,432.565,6,1,1.34,74.35,13,0.231,8.966
MC-0766,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)NC(C)CO)ccc21,445.604,5,2,3.095,82.11,12,0,9.505
MC-0772,CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCCCCC3)CCO2)C1=O,485.669,5,0,3.504,62.32,12,0.251,9.436
MC-0773,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C)CC3)CCO2)C1=O,485.669,5,0,3.36,62.32,12,0.251,9.062
MC-0775,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(C)CC3)ccc21,456.675,4,0,4.239,47.1,12,0,9.747
MC-0776,Cc1nc(C)n(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)n1,528.654,10,2,1.24,133.91,13,0,9.453
MC-0779,COCC12CCCCN(C(=O)CC3CCN(C)CC3)CCOc3ccccc3C(=O)N(CC1)CC2,485.669,5,0,3.679,62.32,15,0.2,9.062
MC-0797,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCC(CO)CC3)ccc21,457.659,4,1,4.306,64.09,12,0,9.747
MC-0803,CN(C)c1ccc(C(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)cc1,537.701,7,2,3.316,93.55,13,0,9.994
MC-0812,Cc1ccccc1CN1CCC2(CCCCOCC(C)NC(=O)C(CC(C)C)NC2=O)CC1,457.659,4,2,3.813,70.67,13,0.462,9.329
MC-0818,CCCn1cc(C(=O)N2CCCN(C)CCCN(C(=O)CC)c3cc(F)c(F)cc3C2)cn1,461.557,5,0,3.682,61.68,12,0,8.545
MC-0819,O=C(c1cccnc1)N1CCCCCCCNCc2cc(NCc3cccnc3)ccc21,429.568,5,2,4.789,70.15,12,0,7.819
MC-0820,CC(=O)N1CCCCCCC[NH+](CC(C)C)Cc2cc(C(=O)Nc3ccncc3)ccc21,437.608,3,2,3.692,66.74,12,0,8.796
MC-0825,O=C(c1ccc2c(c1)Cc1cccc(c1)CN(C1CCOCC1)CCOCCO2)N1CCN(CCO)CC1,523.674,7,1,2.418,74.71,14,0,9.649
MC-0830,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cnc(C)nc3C)CC2)C1,478.681,5,0,5.223,58.56,12,0,8.768
MC-0831,CC(C)CC1COc2ccccc2C(=O)NC(C(=O)N2CCCN(C)CC2)CC(=O)NC(C(C)C)C(=O)N1,529.682,6,3,1.403,120.08,14,0.644,10.524
MC-0838,CN1CCC(CC(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)CC1,530.71,8,2,2.063,106.44,13,0,10.525
MC-0840,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cccc(C(F)(F)F)c1)CC2,511.629,4,2,4.524,70.67,13,0.462,9.803
MC-0857,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,458.647,5,1,2.964,67.33,12,0,9.71
MC-0867,O=C(CCc1c[nH]c2ccccc12)N1CCCCC2(CO)CCN(CC2)Cc2ccccc2OCC1,489.66,4,2,4.767,68.8,15,0,7.926
MC-0878,CCN(CC)C(=O)c1ccc2c(c1)CN(C1CCOCC1)CCCCCCCN2C(C)=O,443.632,4,0,4.467,53.09,12,0,9.543
MC-0884,COCC12CCCCN(C(=O)CN3CCN(C)CC3)CCOc3ccccc3C(=O)N(CC1)CC2,486.657,6,0,2.194,65.56,15,0.2,9.028
MC-0885,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(S(C)(=O)=O)CC3)ccc21,506.713,5,0,3.179,81.24,12,0,9.722
MC-0886,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCN(C)CC1)C2,431.577,5,1,2.825,71.11,13,0.231,9.004
MC-0891,CNc1ncc(CN2CCCCOCC(O)C(O)C(OC)CN(C(C)=O)CCC2)cn1,439.557,9,3,0.106,120.28,15,0,11.097
MC-0895,CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CN(C)C2CCCC2)CC(=O)N1,507.075,5,2,3.086,90.98,15,0.401,10.22
MC-0901,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cnccn3)CC2)C1,450.627,5,0,4.607,58.56,12,0,8.32
MC-0905,COCC(=O)N1CCCCCCCNCc2cc(Nc3cncc(C)c3)ccc21,396.535,5,2,4.167,66.49,12,0,8.017
MC-0906,CN(Cc1ccccc1)C(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C1CCC1)CCCCCO2,482.668,3,0,6.467,32.78,14,0,8.022
MC-0908,O=C(Cc1ccc2c(c1)OCO2)N1CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)OCC(O)C(O)CC1,552.668,8,2,2.908,108.77,13,0,9.239
MC-0911,CN(C)CC(=O)N1CCC2(CCCCc3ccccc3OCCN(Cc3ccccc3F)C2)CC1,481.656,4,0,4.604,36.02,12,0,8.793
MC-0914,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCNC(=O)C3)ccc21,456.631,4,1,3.424,72.96,12,0,9.296
MC-0917,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cccnc3C)CC2)C1,463.666,4,0,5.52,45.67,12,0,8.602
MC-0918,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1cccc(F)c1O)CC2,477.621,5,3,3.35,90.9,13,0.462,9.306
MC-0919,CN1CCC(NC(=O)c2cccc3c2CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,478.637,5,2,3.192,73.91,13,0.231,9.145
MC-0921,CN1CCCCCOc2ccc(C(=O)NCCn3ccnc3)cc2Cc2cccc(c2)C1,432.568,5,1,3.898,59.39,14,0,7.562
MC-0932,CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCN2CCCCCC2)CC(=O)N1,521.102,5,2,3.478,90.98,15,0.401,11.323
MC-0937,O=C(Cc1c[nH]c2ccccc12)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,548.684,7,3,3.055,118.99,13,0,9.138
MC-0946,COCC(=O)N1CCCCCCCNCc2cc(-c3cccc(C(N)=O)c3)ccc21,409.53,4,2,3.486,84.66,12,0,7.992
MC-0954,c1ccc2c(c1)OCCCCCNC(=NCCC[NH+]1CCOCC1)c1cccnc1O2,425.553,5,2,2.078,69.41,13,0,8.127
MC-0961,Cc1ccc(CNc2ccc3c(c2)CNCCCCCCCN3C(=O)c2cccnc2)cc1,442.607,4,2,5.703,57.26,12,0,8.094
MC-0975,O=C(c1ccncc1)N1CCCCCCCNCc2cc(NCc3cccnc3)ccc21,429.568,5,2,4.789,70.15,12,0,7.819
MC-0976,CC(C)CNc1ccc2c(c1)CNCCCCCCCN2C(=O)c1cccnc1,394.563,4,2,4.85,57.26,12,0,8.053
MC-0979,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1csc(C)n1)C2,431.558,6,1,3.1,80.76,13,0.231,8.071
MC-0985,c1ccc(OCCN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,417.509,5,1,4.852,64.97,13,0,7.363
MC-0986,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccc(C)cc1)C2,424.541,4,1,3.644,67.87,13,0.231,8.328
MC-0992,O=C1CN(Cc2ccccc2)Cc2c(cccc2C(=O)NC2CCCC2)OCCCCCN1,449.595,4,2,4.04,70.67,13,0.231,8.363
MC-0993,COCCN1CCN(C(=O)C2CCC(=O)N(C)CCOc3ccccc3C(=O)NCCCOc3ccccc3C(=O)N2)CC1,609.724,8,2,1.406,129.75,20,0.45,12.372
MC-0996,CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCN2CCCC2=O)CC(=O)N1,507.031,5,2,2.224,108.05,15,0.401,9.771
MC-1012,Cc1nc(CNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C(C)C)CCOCCO3)no1,464.566,7,1,3.518,89.72,14,0,7.923
MC-1019,CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2cnc(N(C)C)nc2)CC(=O)N1,531.057,7,2,2.772,116.76,15,0.401,10.076
MC-1027,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncs3)CCO2)C1=O,471.623,6,0,3.788,71.97,12,0.251,7.983
MC-1032,COc1cc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)cc(OC)c1,449.507,7,1,3.837,83.43,13,0,7.603
MC-1035,CCCn1ccc(C(=O)N2CCC(N3CCCC(C)(C)COc4ccccc4Oc4ncccc4C3)CC2)n1,531.701,7,0,5.786,72.72,13,0,8.505
MC-1037,COC(C)(C)C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(Cc2ccccc2)NC(=O)C1,516.038,5,2,3.224,96.97,15,0.401,9.726
MC-1047,CC(C)Cc1cc(C(=O)N2CCC(N3CCCC(C)(C)COc4ccccc4Oc4ncccc4C3)CC2)on1,546.712,7,0,6.366,80.93,13,0,8.739
MC-1050,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1F)C2,428.504,4,1,3.475,67.87,13,0.231,8.266
MC-1051,CC(C)N1CCOCCOc2ccc(C(=O)N3CCN(Cc4ccc(F)cc4)CC3)cc2Cc2cccc(c2)C1,545.699,5,0,4.994,45.25,14,0,9.471
MC-1054,CN1CCOc2ccccc2C(=O)NC(C(=O)NCCN2CCNC2=O)CCC(=O)N2CCCC2C1=O,514.583,6,3,-0.452,140.39,15,0.6,8.465
MC-1064,CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccnn2C(C)C)CC(=O)N1,518.058,6,2,3.693,105.56,15,0.401,9.752
MC-1067,CC(C)Cc1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)on1,519.042,6,2,3.712,113.77,15,0.401,9.752
MC-1069,CN1CCOc2ccccc2C(=O)NC(C(=O)NCCc2cnccn2)CCC(=O)N2CCCC2C1=O,508.579,7,2,0.556,133.83,15,0.6,8.652
MC-1071,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1)C2,410.514,4,1,3.336,67.87,13,0.231,8.123
MC-1073,CCN1CCCCN(C(=O)c2c(F)cccc2F)C(Cc2ccccc2)COc2ccccc2C1=O,492.566,3,0,5.353,49.85,12,0.251,8.308
MC-1079,COC1CN(C(C)=O)CCCN(CC(=O)Nc2ccc(F)cc2)CCCCOCC(O)C1O,469.554,7,3,0.852,111.57,15,0,11.691
MC-1080,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CC1)C2,374.481,4,1,2.893,67.87,13,0.231,6.958
MC-1087,CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CN2CCCCCC2=O)CC(=O)N1,535.085,5,2,3.005,108.05,15,0.401,11.047
MC-1088,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnccn3)CCO2)C1=O,466.582,6,0,3.122,84.86,12,0.251,8.108
MC-1089,COC1CN(C(C)=O)CCCN(CC(=O)Nc2cn(C)nc2C)CCCCOCC(O)C1O,469.583,9,3,-0.245,129.39,15,0,11.214
MC-1092,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCCCO1)C2,418.534,5,1,3.052,77.1,13,0.231,8.806
