,SMILES,Sample_Type,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
7222,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7223,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7224,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7225,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7226,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7227,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7228,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7229,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7230,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7231,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7232,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7233,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7234,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7235,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.2727272727272727,0.8181818181818182
7236,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7237,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7238,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7239,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.2727272727272727,0.8181818181818182
7240,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7241,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7242,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7243,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7244,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7245,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7246,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7247,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7248,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7249,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7250,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,3,3,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.4090909090909091,0.8181818181818182
7251,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC1=O,0.2727272727272727,0.8181818181818182
7252,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7253,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7254,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7255,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7256,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,2,4,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.2727272727272727,0.8181818181818182
7257,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7258,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Full,22,1,5,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C1=O,0.13636363636363635,0.8181818181818182
7259,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,5,2,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.6,0.84
7260,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,5,2,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.6,0.84
7261,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,4,3,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.48,0.84
7262,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,5,2,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC1=O,0.6,0.84
7263,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,4,3,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.48,0.84
7264,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,4,3,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.48,0.84
7265,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,Full,25,4,3,7,C1CNCCNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,0.48,0.84
